จังหวัด, PM2.5, วันที่
บึงกาฬ,23.71270644643999,2024-01-21
บึงกาฬ,21.446212537394544,2024-01-22
บึงกาฬ,10.188808870565156,2024-01-23
บึงกาฬ,8.937022726226315,2024-01-24
บึงกาฬ,10.75463526862574,2024-01-25
บึงกาฬ,14.431964629143225,2024-01-26
บึงกาฬ,11.914115049155777,2024-01-27
บึงกาฬ,13.975120945671158,2024-01-28
บึงกาฬ,12.077095885290596,2024-01-29
บึงกาฬ,14.606621703977787,2024-01-30
บึงกาฬ,25.105144294462818,2024-01-31
พัทลุง,19.836111122442865,2024-01-01
พัทลุง,18.33208957101073,2024-01-02
พัทลุง,19.3237170823186,2024-01-03
พัทลุง,15.796244026010557,2024-01-04
พัทลุง,24.04386660012053,2024-01-05
พัทลุง,27.803534374475216,2024-01-06
พัทลุง,31.269382918621446,2024-01-07
พัทลุง,33.71828426282656,2024-01-08
พัทลุง,31.696866084463377,2024-01-09
พัทลุง,35.86839368334558,2024-01-10
พัทลุง,31.244605126867107,2024-01-11
พัทลุง,26.841625635048835,2024-01-12
พัทลุง,18.73662604255085,2024-01-13
พัทลุง,21.100081253567975,2024-01-14
พัทลุง,19.10868771731986,2024-01-15
พัทลุง,23.44483553995691,2024-01-16
พัทลุง,23.493362709251002,2024-01-17
พัทลุง,24.247072837530165,2024-01-18
พัทลุง,25.763436365668127,2024-01-19
พัทลุง,26.809545421558063,2024-01-20
พัทลุง,21.935284620113706,2024-01-21
พัทลุง,20.888642971169656,2024-01-22
พัทลุง,18.467873636570996,2024-01-23
พัทลุง,19.807895951423795,2024-01-24
พัทลุง,14.623134574431726,2024-01-25
พัทลุง,19.96015422849297,2024-01-26
พัทลุง,22.49966649952195,2024-01-27
พัทลุง,19.38502688997291,2024-01-28
พัทลุง,24.104497490228226,2024-01-29
พัทลุง,25.199559364473387,2024-01-30
พัทลุง,18.48603557053444,2024-01-31
พิจิตร,38.58540978671865,2024-01-01
พิจิตร,30.963752999819366,2024-01-02
พิจิตร,37.83195045749621,2024-01-03
พิจิตร,33.12372115191124,2024-01-04
พิจิตร,35.13475287808428,2024-01-05
พิจิตร,37.31373327637294,2024-01-06
พิจิตร,45.42419318358868,2024-01-07
พิจิตร,50.60270001284749,2024-01-08
พิจิตร,56.766150680899926,2024-01-09
พิจิตร,69.1851787589432,2024-01-10
พิจิตร,65.37430397740704,2024-01-11
พิจิตร,56.20767859638468,2024-01-12
พิจิตร,49.985185407591395,2024-01-13
พิจิตร,36.247796550518245,2024-01-14
พิจิตร,31.966896672775523,2024-01-15
พิจิตร,29.608243141087964,2024-01-16
พิจิตร,34.80553511785071,2024-01-17
พิจิตร,43.71608390168894,2024-01-18
พิจิตร,52.09255203180248,2024-01-19
พิจิตร,45.58797613860287,2024-01-20
พิจิตร,43.835390130890644,2024-01-21
